order_id,order_date,customer_name,product_name,category,quantity,unit_price,total
O02233,2024-01-30,Lily Diaz,Hand-Glazed Stackable Bin,Storage,2,193.81,387.62
O02233,2024-01-30,Lily Diaz,Carrara Marble Pendant Light,Lighting,5,364.88,1824.4
O02233,2024-01-30,Lily Diaz,Modern Doormat,Outdoor,2,28.94,57.88
O02359,2024-01-30,Joseph Underwood,Sage Green Planter Pot,Outdoor,2,114.8,229.6
O02359,2024-01-30,Joseph Underwood,Woven Cotton Wall Art Print,Decor,4,358.05,1432.2
O02739,2024-01-30,Wyatt Rowan,Terracotta Hanging Planter,Outdoor,3,10.1,30.3
O02739,2024-01-30,Wyatt Rowan,Matte Black Chandelier,Lighting,2,384.93,769.86
O02739,2024-01-30,Wyatt Rowan,Hand-Glazed Stackable Bin,Storage,1,193.81,193.81
O02739,2024-01-30,Wyatt Rowan,Slate Gray Table Lamp,Lighting,1,90.92,90.92
O03447,2024-01-30,David Hensley,Slate Gray Washcloth Set,Bath,5,441.96,2209.8
O03447,2024-01-30,David Hensley,Rustic Oak Glass Vase,Decor,4,296.82,1187.28
O05102,2024-01-30,Sofia Dunmore,Brushed Copper Coffee Maker,Kitchen,4,215.44,861.76
O05102,2024-01-30,Sofia Dunmore,Modern Saucepan,Kitchen,1,267.21,267.21
O05102,2024-01-30,Sofia Dunmore,Matte Black Shower Curtain,Bath,5,417.94,2089.7
O05276,2024-01-30,Sebastian Yates,Woven Cotton Hanging Planter,Outdoor,1,91.24,91.24
O05293,2024-01-30,Ava Quintero,Matte Black Chandelier,Lighting,2,384.93,769.86
O05293,2024-01-30,Ava Quintero,Walnut Storage Basket,Storage,4,15.81,63.24
O05293,2024-01-30,Ava Quintero,Matte Black Accent Chair,Furniture,3,389.34,1168.02
O00439,2024-01-31,Owen Thatcher,Walnut Storage Basket,Storage,4,15.81,63.24
O00439,2024-01-31,Owen Thatcher,Woven Cotton Hanging Planter,Outdoor,5,91.24,456.2
O00439,2024-01-31,Owen Thatcher,Slate Gray Stackable Bin,Storage,2,133.77,267.54
O01430,2024-01-31,Liam Foster,Carrara Marble Pendant Light,Lighting,1,364.88,364.88
O01845,2024-01-31,Noah Mercer,Terracotta Hanging Planter,Outdoor,3,10.1,30.3
O01845,2024-01-31,Noah Mercer,Bamboo Pruning Shears,Outdoor,1,349.64,349.64
O01845,2024-01-31,Noah Mercer,Sage Green Whisk,Kitchen,1,157.6,157.6
O04407,2024-01-31,Levi Zimmerman,Powder-Coated Body Pillow,Bedding,2,443.61,887.22
O04407,2024-01-31,Levi Zimmerman,Woven Cotton Sheet Set,Bedding,4,29.52,118.08
O04440,2024-01-31,Owen Hensley,Slate Gray Table Lamp,Lighting,2,90.92,181.84
O04450,2024-01-31,Chloe Osei,Ivory Shelf Unit,Storage,4,409.81,1639.24
O05964,2024-01-31,Harper Iversen,Woven Cotton Wall Art Print,Decor,5,358.05,1790.25
O05964,2024-01-31,Harper Iversen,Brushed Copper Coffee Maker,Kitchen,5,215.44,1077.2
O05964,2024-01-31,Harper Iversen,Rustic Oak Baking Sheet,Kitchen,5,27.73,138.65
O01777,2024-02-01,Emma Ingram,Matte Black Chandelier,Lighting,4,384.93,1539.72
O01777,2024-02-01,Emma Ingram,Carrara Marble Ladle,Kitchen,1,345.2,345.2
O01777,2024-02-01,Emma Ingram,Matte Black Skillet,Kitchen,5,380.87,1904.35
O01966,2024-02-01,Levi Kirkland,Slate Gray Fitted Sheet,Bedding,2,416.72,833.44
O02068,2024-02-01,Jack Jasper,Hand-Glazed Wall Mirror,Decor,5,447.66,2238.3
O02308,2024-02-01,Julian Rowan,Brushed Copper Coffee Maker,Kitchen,5,215.44,1077.2
O02308,2024-02-01,Julian Rowan,Natural Linen Memory Foam Mat,Bath,5,54.4,272.0
O02308,2024-02-01,Julian Rowan,Bamboo Pruning Shears,Outdoor,2,349.64,699.28
O02387,2024-02-01,Matthew Ingram,Slate Gray Arc Lamp,Lighting,4,185.4,741.6
O02387,2024-02-01,Matthew Ingram,Rustic Oak Glass Vase,Decor,5,296.82,1484.1
O02387,2024-02-01,Matthew Ingram,Terracotta Scented Candle,Decor,2,356.11,712.22
O03189,2024-02-01,Zoey Dunmore,Charcoal Entry Bench,Furniture,1,34.75,34.75
O03189,2024-02-01,Zoey Dunmore,Rustic Oak Garden Tool Set,Outdoor,4,29.47,117.88
O03189,2024-02-01,Zoey Dunmore,Walnut Chandelier,Lighting,2,29.64,59.28
O03189,2024-02-01,Zoey Dunmore,Reclaimed Wood Glass Vase,Decor,1,23.84,23.84
O03800,2024-02-01,John Abbott,Woven Cotton Wall Art Print,Decor,1,358.05,358.05
O03800,2024-02-01,John Abbott,Terracotta Hanging Planter,Outdoor,2,10.1,20.2
O03879,2024-02-01,Sofia Norwood,Sage Green Planter Pot,Outdoor,3,114.8,344.4
O04626,2024-02-01,Jack Chandler,Reclaimed Wood Fairy Lights,Lighting,3,268.92,806.76
O04626,2024-02-01,Jack Chandler,Rustic Oak Corner Shelf,Storage,3,67.39,202.17
O04626,2024-02-01,Jack Chandler,Slate Gray Table Lamp,Lighting,4,90.92,363.68
O04671,2024-02-01,Sophia Chandler,Rustic Oak Corner Shelf,Storage,3,67.39,202.17
O04671,2024-02-01,Sophia Chandler,Rustic Oak Desk Lamp,Lighting,3,9.99,29.97
O04671,2024-02-01,Sophia Chandler,Hand-Glazed Laundry Basket,Storage,1,271.08,271.08
O05019,2024-02-01,John Bishop,Matte Black Shower Curtain,Bath,5,417.94,2089.7
O05019,2024-02-01,John Bishop,Carrara Marble Ladle,Kitchen,1,345.2,345.2
O05019,2024-02-01,John Bishop,Rustic Oak Corner Shelf,Storage,3,67.39,202.17
O05627,2024-02-01,Matthew Thatcher,Brushed Copper Coffee Maker,Kitchen,4,215.44,861.76
O05627,2024-02-01,Matthew Thatcher,Rustic Oak Glass Vase,Decor,2,296.82,593.64
O05627,2024-02-01,Matthew Thatcher,Classic Shower Curtain,Bath,5,11.23,56.15
O01331,2024-02-02,Levi Hensley,Rustic Oak Desk Lamp,Lighting,3,9.99,29.97
O02198,2024-02-02,Abigail Holloway,Rustic Oak Quilt,Bedding,2,358.81,717.62
O02198,2024-02-02,Abigail Holloway,Hand-Glazed Wall Mirror,Decor,5,447.66,2238.3
O02198,2024-02-02,Abigail Holloway,Slate Gray Table Lamp,Lighting,3,90.92,272.76
O02198,2024-02-02,Abigail Holloway,Rustic Oak Glass Vase,Decor,3,296.82,890.46
O02420,2024-02-02,Gabriel Marsh,Woven Cotton Sheet Set,Bedding,2,29.52,59.04
O02420,2024-02-02,Gabriel Marsh,Powder-Coated Hand Mixer,Kitchen,5,378.87,1894.35
O02420,2024-02-02,Gabriel Marsh,Hand-Glazed Stackable Bin,Storage,2,193.81,387.62
O03329,2024-02-02,Isabella Iversen,Slate Gray Washcloth Set,Bath,2,441.96,883.92
O03351,2024-02-02,Emma Foster,Classic Quilt,Bedding,1,135.4,135.4
O03351,2024-02-02,Emma Foster,Matte Black Accent Chair,Furniture,1,389.34,389.34
O03638,2024-02-02,Chloe Hensley,Matte Black Dining Chair,Furniture,3,155.23,465.69
O03638,2024-02-02,Chloe Hensley,Charcoal Quilt,Bedding,2,391.13,782.26
O03638,2024-02-02,Chloe Hensley,Rustic Oak Glass Vase,Decor,4,296.82,1187.28
O03931,2024-02-02,Zoey Gallo,Matte Black Ceramic Vase,Decor,3,76.71,230.13
O03931,2024-02-02,Zoey Gallo,Terracotta Scented Candle,Decor,2,356.11,712.22
O05041,2024-02-02,Levi Kirkland,Terracotta Hanging Planter,Outdoor,1,10.1,10.1
O05041,2024-02-02,Levi Kirkland,Woven Cotton Sheet Set,Bedding,2,29.52,59.04
O05281,2024-02-02,Hannah Grant,Hand-Glazed Stackable Bin,Storage,2,193.81,387.62
O05281,2024-02-02,Hannah Grant,Matte Black Skillet,Kitchen,5,380.87,1904.35
O05281,2024-02-02,Hannah Grant,Charcoal Fleece Blanket,Bedding,4,62.75,251.0
O05281,2024-02-02,Hannah Grant,Sage Green Planter Pot,Outdoor,4,114.8,459.2
O05811,2024-02-02,Harper Bennett,Matte Black Accent Chair,Furniture,4,389.34,1557.36
O00243,2024-02-03,Chloe Jasper,Slate Gray Shower Curtain,Bath,2,384.59,769.18
O00243,2024-02-03,Chloe Jasper,Charcoal Bath Tray,Bath,5,86.46,432.3
O00243,2024-02-03,Chloe Jasper,Natural Linen Body Pillow,Bedding,4,252.47,1009.88
O00386,2024-02-03,Owen Everhart,Modern Saucepan,Kitchen,3,267.21,801.63
O00386,2024-02-03,Owen Everhart,Brushed Copper Coffee Maker,Kitchen,5,215.44,1077.2
O00386,2024-02-03,Owen Everhart,Powder-Coated Body Pillow,Bedding,1,443.61,443.61
O00793,2024-02-03,Owen Grant,Slate Gray Table Lamp,Lighting,5,90.92,454.6
O00793,2024-02-03,Owen Grant,Slate Gray Shower Curtain,Bath,1,384.59,384.59
O00793,2024-02-03,Owen Grant,Charcoal Entry Bench,Furniture,4,34.75,139.0
O00793,2024-02-03,Owen Grant,Ivory Shelf Unit,Storage,3,409.81,1229.43
O01629,2024-02-03,Carter Jennings,Walnut Chandelier,Lighting,3,29.64,88.92
O01629,2024-02-03,Carter Jennings,Matte Black Chandelier,Lighting,2,384.93,769.86
O01629,2024-02-03,Carter Jennings,Slate Gray Table Lamp,Lighting,1,90.92,90.92
O02326,2024-02-03,Michael Yates,Rustic Oak Desk Lamp,Lighting,5,9.99,49.95
O02800,2024-02-03,Avery Holloway,Matte Black Chandelier,Lighting,1,384.93,384.93
O02800,2024-02-03,Avery Holloway,Charcoal Fleece Blanket,Bedding,5,62.75,313.75
O04223,2024-02-03,Emma Diaz,Bamboo Pruning Shears,Outdoor,3,349.64,1048.92
O04247,2024-02-03,Sebastian Chandler,Ivory Shelf Unit,Storage,4,409.81,1639.24
O05412,2024-02-03,David Ellison,Ivory Shelf Unit,Storage,1,409.81,409.81
O05412,2024-02-03,David Ellison,Bamboo Ladder Shelf,Furniture,2,123.07,246.14
O05412,2024-02-03,David Ellison,Rustic Oak Baking Sheet,Kitchen,1,27.73,27.73
O05480,2024-02-03,Olivia Lambert,Matte Black Bookshelf,Furniture,2,116.76,233.52
O05480,2024-02-03,Olivia Lambert,Sage Green Planter Pot,Outdoor,3,114.8,344.4
O05480,2024-02-03,Olivia Lambert,Terracotta Hanging Planter,Outdoor,4,10.1,40.4
O02851,2024-02-04,David Ellison,Solid Brass Canvas Print,Decor,1,296.59,296.59
O02851,2024-02-04,David Ellison,Charcoal Fleece Blanket,Bedding,1,62.75,62.75
O02851,2024-02-04,David Ellison,Reclaimed Wood Fairy Lights,Lighting,1,268.92,268.92
O04355,2024-02-04,Aria Ostrander,Natural Linen Memory Foam Mat,Bath,1,54.4,54.4
O05165,2024-02-04,Avery Chandler,Woven Cotton Hanging Planter,Outdoor,1,91.24,91.24
O05165,2024-02-04,Avery Chandler,Powder-Coated Side Table,Furniture,2,182.2,364.4
O05875,2024-02-04,Owen Everhart,Matte Black Accent Chair,Furniture,5,389.34,1946.7
O02683,2024-02-05,Aria Ostrander,Modern Doormat,Outdoor,4,28.94,115.76
O02683,2024-02-05,Aria Ostrander,Hand-Glazed Wall Mirror,Decor,1,447.66,447.66
O02700,2024-02-05,John Parrish,Hand-Glazed Laundry Basket,Storage,4,271.08,1084.32
O02700,2024-02-05,John Parrish,Ivory Shelf Unit,Storage,4,409.81,1639.24
O02982,2024-02-05,Emma Ingram,Reclaimed Wood Garden Tool Set,Outdoor,5,310.0,1550.0
O03732,2024-02-05,David Vance,Rustic Oak Corner Shelf,Storage,3,67.39,202.17
O03732,2024-02-05,David Vance,Rustic Oak Quilt,Bedding,2,358.81,717.62
O05079,2024-02-05,Lily Keller,Matte Black Shower Curtain,Bath,3,417.94,1253.82
O05079,2024-02-05,Lily Keller,Matte Black Ceramic Vase,Decor,1,76.71,76.71
O05575,2024-02-05,Sebastian Yates,Rustic Oak Quilt,Bedding,5,358.81,1794.05
O05575,2024-02-05,Sebastian Yates,Slate Gray Shower Curtain,Bath,3,384.59,1153.77
O05745,2024-02-05,Wyatt Abbott,Charcoal Fleece Blanket,Bedding,1,62.75,62.75
O05745,2024-02-05,Wyatt Abbott,Matte Black Shower Curtain,Bath,2,417.94,835.88
O05745,2024-02-05,Wyatt Abbott,Matte Black Ceramic Vase,Decor,1,76.71,76.71
O05745,2024-02-05,Wyatt Abbott,Rustic Oak Garden Tool Set,Outdoor,3,29.47,88.41
O01110,2024-02-06,Liam Dunmore,Hand-Glazed Laundry Basket,Storage,1,271.08,271.08
O02168,2024-02-06,Jack Iversen,Bamboo Ladder Shelf,Furniture,5,123.07,615.35
O02168,2024-02-06,Jack Iversen,Matte Black Ceramic Vase,Decor,1,76.71,76.71
O03215,2024-02-06,James Bishop,Slate Gray Spatula Set,Kitchen,4,181.52,726.08
O03215,2024-02-06,James Bishop,Classic Shower Curtain,Bath,1,11.23,11.23
O03215,2024-02-06,James Bishop,Slate Gray Washcloth Set,Bath,5,441.96,2209.8
O03957,2024-02-06,Emily Lambert,Terracotta Hanging Planter,Outdoor,3,10.1,30.3
O03957,2024-02-06,Emily Lambert,Rustic Oak Corner Shelf,Storage,1,67.39,67.39
O04385,2024-02-06,Ella Keller,Bamboo Pruning Shears,Outdoor,4,349.64,1398.56
O04385,2024-02-06,Ella Keller,Charcoal Entry Bench,Furniture,2,34.75,69.5
O04385,2024-02-06,Ella Keller,Natural Linen Memory Foam Mat,Bath,4,54.4,217.6
O05205,2024-02-06,Lily Diaz,Matte Black Chandelier,Lighting,4,384.93,1539.72
O05205,2024-02-06,Lily Diaz,Charcoal Quilt,Bedding,5,391.13,1955.65
O05434,2024-02-06,Matthew Ingram,Charcoal Entry Bench,Furniture,4,34.75,139.0
O05434,2024-02-06,Matthew Ingram,Matte Black Bookshelf,Furniture,2,116.76,233.52
O05434,2024-02-06,Matthew Ingram,Solid Brass Curtain Liner,Bath,2,383.82,767.64
O02386,2024-02-07,Matthew Parrish,Woven Cotton Sheet Set,Bedding,4,29.52,118.08
O02386,2024-02-07,Matthew Parrish,Rustic Oak Baking Sheet,Kitchen,3,27.73,83.19
O02386,2024-02-07,Matthew Parrish,Rustic Oak Quilt,Bedding,3,358.81,1076.43
O02386,2024-02-07,Matthew Parrish,Powder-Coated Body Pillow,Bedding,2,443.61,887.22
O05192,2024-02-07,James Rowan,Reclaimed Wood Glass Vase,Decor,3,23.84,71.52
O05688,2024-02-07,Ava Quintero,Natural Linen Memory Foam Mat,Bath,5,54.4,272.0
O05688,2024-02-07,Ava Quintero,Woven Cotton Sheet Set,Bedding,5,29.52,147.6
O05688,2024-02-07,Ava Quintero,Slate Gray Arc Lamp,Lighting,1,185.4,185.4
O05904,2024-02-07,Abigail Rowan,Ivory Shelf Unit,Storage,5,409.81,2049.05
O05904,2024-02-07,Abigail Rowan,Solid Brass Canvas Print,Decor,5,296.59,1482.95
O01122,2024-02-08,Zoey Bennett,Matte Black Entry Bench,Furniture,4,146.16,584.64
O01122,2024-02-08,Zoey Bennett,Classic Shower Curtain,Bath,2,11.23,22.46
O01122,2024-02-08,Zoey Bennett,Rustic Oak Glass Vase,Decor,1,296.82,296.82
O01622,2024-02-08,Harper Ostrander,Bamboo Ladder Shelf,Furniture,1,123.07,123.07
O01622,2024-02-08,Harper Ostrander,Rustic Oak Corner Shelf,Storage,2,67.39,134.78
O01622,2024-02-08,Harper Ostrander,Matte Black Entry Bench,Furniture,5,146.16,730.8
O02262,2024-02-08,David Hensley,Matte Black Dining Chair,Furniture,3,155.23,465.69
O04233,2024-02-08,Harper Whitfield,Rustic Oak Baking Sheet,Kitchen,4,27.73,110.92
O04233,2024-02-08,Harper Whitfield,Matte Black Skillet,Kitchen,4,380.87,1523.48
O04233,2024-02-08,Harper Whitfield,Matte Black Chandelier,Lighting,4,384.93,1539.72
O00775,2024-02-09,Chloe Nolan,Matte Black Chandelier,Lighting,3,384.93,1154.79
O00775,2024-02-09,Chloe Nolan,Carrara Marble Pendant Light,Lighting,1,364.88,364.88
O00775,2024-02-09,Chloe Nolan,Matte Black Shower Curtain,Bath,1,417.94,417.94
O01126,2024-02-09,Ava Dunmore,Terracotta Scented Candle,Decor,2,356.11,712.22
O01126,2024-02-09,Ava Dunmore,Terracotta Hanging Planter,Outdoor,1,10.1,10.1
O01954,2024-02-09,Olivia Dunmore,Slate Gray Shower Curtain,Bath,1,384.59,384.59
O01954,2024-02-09,Olivia Dunmore,Powder-Coated Hand Mixer,Kitchen,5,378.87,1894.35
O01954,2024-02-09,Olivia Dunmore,Walnut Storage Basket,Storage,1,15.81,15.81
O01954,2024-02-09,Olivia Dunmore,Matte Black Accent Chair,Furniture,3,389.34,1168.02
O01999,2024-02-09,Luke Nolan,Slate Gray Stackable Bin,Storage,4,133.77,535.08
O04649,2024-02-09,Grace Thatcher,Matte Black Ceramic Vase,Decor,4,76.71,306.84
O04649,2024-02-09,Grace Thatcher,Slate Gray Fitted Sheet,Bedding,1,416.72,416.72
O04649,2024-02-09,Grace Thatcher,Slate Gray Spatula Set,Kitchen,3,181.52,544.56
O04649,2024-02-09,Grace Thatcher,Charcoal Entry Bench,Furniture,5,34.75,173.75
O05462,2024-02-09,Zoey Fairweather,Sage Green Planter Pot,Outdoor,4,114.8,459.2
O05462,2024-02-09,Zoey Fairweather,Powder-Coated Side Table,Furniture,1,182.2,182.2
O05462,2024-02-09,Zoey Fairweather,Powder-Coated Toothbrush Holder,Bath,3,407.27,1221.81
O00550,2024-02-10,John Parrish,Reclaimed Wood Glass Vase,Decor,5,23.84,119.2
O00550,2024-02-10,John Parrish,Natural Linen Memory Foam Mat,Bath,5,54.4,272.0
O01536,2024-02-10,Amelia Chandler,Reclaimed Wood Glass Vase,Decor,2,23.84,47.68
O01536,2024-02-10,Amelia Chandler,Woven Cotton Sheet Set,Bedding,2,29.52,59.04
O01536,2024-02-10,Amelia Chandler,Reclaimed Wood Fairy Lights,Lighting,3,268.92,806.76
O02000,2024-02-10,Luke Jasper,Terracotta Scented Candle,Decor,5,356.11,1780.55
O03267,2024-02-10,Joseph Underwood,Walnut Storage Basket,Storage,1,15.81,15.81
O03267,2024-02-10,Joseph Underwood,Matte Black Accent Chair,Furniture,3,389.34,1168.02
O03267,2024-02-10,Joseph Underwood,Brushed Copper Coffee Maker,Kitchen,1,215.44,215.44
O03267,2024-02-10,Joseph Underwood,Carrara Marble Pendant Light,Lighting,5,364.88,1824.4
O03341,2024-02-10,Owen Everhart,Hand-Glazed Wall Mirror,Decor,1,447.66,447.66
O03341,2024-02-10,Owen Everhart,Rustic Oak Baking Sheet,Kitchen,3,27.73,83.19
O03341,2024-02-10,Owen Everhart,Hand-Glazed Stackable Bin,Storage,5,193.81,969.05
O03473,2024-02-10,Luke Thatcher,Matte Black Accent Chair,Furniture,4,389.34,1557.36
O03473,2024-02-10,Luke Thatcher,Rustic Oak Baking Sheet,Kitchen,5,27.73,138.65
O03494,2024-02-10,Matthew Thatcher,Powder-Coated Toothbrush Holder,Bath,1,407.27,407.27
O03494,2024-02-10,Matthew Thatcher,Natural Linen Memory Foam Mat,Bath,2,54.4,108.8
O04195,2024-02-10,Hannah Keller,Matte Black Entry Bench,Furniture,2,146.16,292.32
O04839,2024-02-10,Owen Thatcher,Woven Cotton Wall Art Print,Decor,5,358.05,1790.25
O04839,2024-02-10,Owen Thatcher,Reclaimed Wood Garden Tool Set,Outdoor,1,310.0,310.0
O04839,2024-02-10,Owen Thatcher,Powder-Coated Toothbrush Holder,Bath,2,407.27,814.54
O05697,2024-02-10,Chloe Lindqvist,Navy Closet Organizer,Storage,2,68.48,136.96
O05697,2024-02-10,Chloe Lindqvist,Hand-Glazed Wall Mirror,Decor,2,447.66,895.32
O05697,2024-02-10,Chloe Lindqvist,Charcoal Fleece Blanket,Bedding,2,62.75,125.5
O00041,2024-02-11,Henry Thatcher,Matte Black Bookshelf,Furniture,2,116.76,233.52
O00371,2024-02-11,Wyatt Rowan,Charcoal Fleece Blanket,Bedding,3,62.75,188.25
O00577,2024-02-11,Julian Rowan,Rustic Oak Baking Sheet,Kitchen,4,27.73,110.92
O00577,2024-02-11,Julian Rowan,Slate Gray Spatula Set,Kitchen,4,181.52,726.08
O00577,2024-02-11,Julian Rowan,Carrara Marble Ladle,Kitchen,4,345.2,1380.8
O00683,2024-02-11,Zoey Sawyer,Rustic Oak Baking Sheet,Kitchen,4,27.73,110.92
O00683,2024-02-11,Zoey Sawyer,Matte Black Ceramic Vase,Decor,4,76.71,306.84
O00683,2024-02-11,Zoey Sawyer,Powder-Coated Body Pillow,Bedding,5,443.61,2218.05
O01373,2024-02-11,Elizabeth Everhart,Matte Black Bookshelf,Furniture,2,116.76,233.52
O01373,2024-02-11,Elizabeth Everhart,Rustic Oak Quilt,Bedding,4,358.81,1435.24
O01566,2024-02-11,Michael Sawyer,Rustic Oak Desk Lamp,Lighting,1,9.99,9.99
O01566,2024-02-11,Michael Sawyer,Modern Saucepan,Kitchen,1,267.21,267.21
O03144,2024-02-11,Liam Foster,Slate Gray Washcloth Set,Bath,2,441.96,883.92
O03144,2024-02-11,Liam Foster,Bamboo Ladder Shelf,Furniture,5,123.07,615.35
O03534,2024-02-11,Alexander Yates,Powder-Coated Body Pillow,Bedding,5,443.61,2218.05
O03761,2024-02-11,Jack Chandler,Reclaimed Wood Fairy Lights,Lighting,4,268.92,1075.68
O03761,2024-02-11,Jack Chandler,Slate Gray Stackable Bin,Storage,4,133.77,535.08
O03761,2024-02-11,Jack Chandler,Modern Doormat,Outdoor,3,28.94,86.82
O04133,2024-02-11,Carter Diaz,Bamboo Pruning Shears,Outdoor,2,349.64,699.28
O04524,2024-02-11,Sofia Dunmore,Slate Gray Spatula Set,Kitchen,3,181.52,544.56
O04524,2024-02-11,Sofia Dunmore,Matte Black Shower Curtain,Bath,3,417.94,1253.82
O04524,2024-02-11,Sofia Dunmore,Rustic Oak Corner Shelf,Storage,2,67.39,134.78
O04524,2024-02-11,Sofia Dunmore,Matte Black Accent Chair,Furniture,3,389.34,1168.02
O05018,2024-02-11,Aria Lindqvist,Modern Doormat,Outdoor,4,28.94,115.76
O05018,2024-02-11,Aria Lindqvist,Woven Cotton Hanging Planter,Outdoor,3,91.24,273.72
O05058,2024-02-11,Ella Parrish,Matte Black Shower Curtain,Bath,2,417.94,835.88
O05058,2024-02-11,Ella Parrish,Solid Brass Curtain Liner,Bath,4,383.82,1535.28
O05202,2024-02-11,Jack Iversen,Matte Black Accent Chair,Furniture,2,389.34,778.68
O05202,2024-02-11,Jack Iversen,Reclaimed Wood Glass Vase,Decor,5,23.84,119.2
O05202,2024-02-11,Jack Iversen,Rustic Oak Desk Lamp,Lighting,1,9.99,9.99
O05656,2024-02-11,Isabella Iversen,Carrara Marble Ladle,Kitchen,5,345.2,1726.0
O05656,2024-02-11,Isabella Iversen,Matte Black Entry Bench,Furniture,1,146.16,146.16
O05656,2024-02-11,Isabella Iversen,Rustic Oak Corner Shelf,Storage,3,67.39,202.17
O02236,2024-02-12,Hannah Keller,Charcoal Quilt,Bedding,2,391.13,782.26
O02236,2024-02-12,Hannah Keller,Classic Shower Curtain,Bath,1,11.23,11.23
O02681,2024-02-12,Olivia Dunmore,Modern Doormat,Outdoor,3,28.94,86.82
O02681,2024-02-12,Olivia Dunmore,Reclaimed Wood Fairy Lights,Lighting,4,268.92,1075.68
O02681,2024-02-12,Olivia Dunmore,Rustic Oak Garden Tool Set,Outdoor,1,29.47,29.47
O02971,2024-02-12,Amelia Jasper,Reclaimed Wood Garden Tool Set,Outdoor,5,310.0,1550.0
O02971,2024-02-12,Amelia Jasper,Matte Black Entry Bench,Furniture,4,146.16,584.64
O02996,2024-02-12,Julian Rowan,Matte Black Entry Bench,Furniture,2,146.16,292.32
O02996,2024-02-12,Julian Rowan,Rustic Oak Corner Shelf,Storage,2,67.39,134.78
O02996,2024-02-12,Julian Rowan,Classic Shower Curtain,Bath,1,11.23,11.23
O02996,2024-02-12,Julian Rowan,Bamboo Ladder Shelf,Furniture,1,123.07,123.07
O03966,2024-02-12,Ella Parrish,Matte Black Accent Chair,Furniture,1,389.34,389.34
O03966,2024-02-12,Ella Parrish,Classic Quilt,Bedding,1,135.4,135.4
O03966,2024-02-12,Ella Parrish,Matte Black Chandelier,Lighting,1,384.93,384.93
O04289,2024-02-12,Wyatt Rowan,Woven Cotton Hanging Planter,Outdoor,1,91.24,91.24
O05393,2024-02-12,Grace Thatcher,Hand-Glazed Wall Mirror,Decor,2,447.66,895.32
O05393,2024-02-12,Grace Thatcher,Charcoal Quilt,Bedding,3,391.13,1173.39
O05393,2024-02-12,Grace Thatcher,Carrara Marble Ladle,Kitchen,5,345.2,1726.0
O05393,2024-02-12,Grace Thatcher,Powder-Coated Side Table,Furniture,5,182.2,911.0
O05614,2024-02-12,Noah Ellison,Natural Linen Memory Foam Mat,Bath,2,54.4,108.8
O05614,2024-02-12,Noah Ellison,Hand-Glazed Stackable Bin,Storage,1,193.81,193.81
O00551,2024-02-13,Wyatt Abbott,Rustic Oak Quilt,Bedding,5,358.81,1794.05
O00553,2024-02-13,Chloe Osei,Bamboo Pruning Shears,Outdoor,1,349.64,349.64
O00553,2024-02-13,Chloe Osei,Rustic Oak Glass Vase,Decor,1,296.82,296.82
O00617,2024-02-13,Alexander Yates,Matte Black Shower Curtain,Bath,5,417.94,2089.7
O00617,2024-02-13,Alexander Yates,Ivory Shelf Unit,Storage,2,409.81,819.62
O00776,2024-02-13,Chloe Ellison,Slate Gray Spatula Set,Kitchen,4,181.52,726.08
O00776,2024-02-13,Chloe Ellison,Matte Black Skillet,Kitchen,3,380.87,1142.61
O00776,2024-02-13,Chloe Ellison,Reclaimed Wood Glass Vase,Decor,4,23.84,95.36
O00776,2024-02-13,Chloe Ellison,Hand-Glazed Laundry Basket,Storage,5,271.08,1355.4
O01123,2024-02-13,Emily Keller,Matte Black Chandelier,Lighting,4,384.93,1539.72
O01123,2024-02-13,Emily Keller,Slate Gray Fitted Sheet,Bedding,1,416.72,416.72
O01123,2024-02-13,Emily Keller,Sage Green Whisk,Kitchen,5,157.6,788.0
O01123,2024-02-13,Emily Keller,Solid Brass Canvas Print,Decor,2,296.59,593.18
O01317,2024-02-13,Hannah Jasper,Navy Closet Organizer,Storage,5,68.48,342.4
O01317,2024-02-13,Hannah Jasper,Hand-Glazed Laundry Basket,Storage,2,271.08,542.16
O02278,2024-02-13,Alexander Sawyer,Slate Gray Shower Curtain,Bath,4,384.59,1538.36
O02278,2024-02-13,Alexander Sawyer,Woven Cotton Hanging Planter,Outdoor,1,91.24,91.24
O02278,2024-02-13,Alexander Sawyer,Carrara Marble Ladle,Kitchen,2,345.2,690.4
O02567,2024-02-13,Evelyn Jasper,Terracotta Hanging Planter,Outdoor,1,10.1,10.1
O04566,2024-02-13,Joseph Iversen,Navy Closet Organizer,Storage,1,68.48,68.48
O04793,2024-02-13,David Vance,Hand-Glazed Stackable Bin,Storage,1,193.81,193.81
O05493,2024-02-13,Gabriel Marsh,Slate Gray Washcloth Set,Bath,4,441.96,1767.84
O05493,2024-02-13,Gabriel Marsh,Powder-Coated Hand Mixer,Kitchen,3,378.87,1136.61
O00394,2024-02-14,Isabella Fairweather,Sage Green Whisk,Kitchen,2,157.6,315.2
O00394,2024-02-14,Isabella Fairweather,Woven Cotton Hanging Planter,Outdoor,5,91.24,456.2
O00938,2024-02-14,Hannah Pemberton,Rustic Oak Garden Tool Set,Outdoor,1,29.47,29.47
O00938,2024-02-14,Hannah Pemberton,Matte Black Ceramic Vase,Decor,5,76.71,383.55
O00938,2024-02-14,Hannah Pemberton,Rustic Oak Baking Sheet,Kitchen,3,27.73,83.19
